respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,2,1,1169.avi,oneeighty,sin-oneeighty-4Hz-orch15.wav,180,orch,2,3.85691925709398,30495.4013563057
6,2,2,1142.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,2,0.655009924004844,30505.1310925461
6,2,3,1137.avi,oneeighty,sin-oneeighty-4Hz-guitar19.wav,180,guitar,2,1.22257239240207,30510.9155154067
6,2,4,1151.avi,zero,sin-zero-4Hz-orch9.wav,0,orch,3,0.758445667019259,30517.9795799467
6,2,5,1072.avi,zero,sin-zero-4Hz-ep1.wav,0,ep,4,1.94457107926428,30523.5774239851
6,2,6,1019.avi,zero,sin-zero-4Hz-dar7.wav,0,dar,4,2.13924698317715,30531.2145779468
6,2,7,1018.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,2,1.00322458436131,30538.4785543405
6,2,8,1034.avi,oneeighty,sin-oneeighty-4Hz-dar20.wav,180,dar,2,1.05112575184467,30545.3426584256
6,2,9,1094.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,2,0.861719909138628,30552.2599446067
6,2,10,1071.avi,zero,sin-zero-4Hz-ep9.wav,0,ep,2,1.08007788267787,30558.6975507709
6,2,11,1185.avi,oneeighty,sin-oneeighty-4Hz-orch17.wav,180,orch,3,0.916830959875369,30564.3487447456
6,2,12,1110.avi,zero,sin-zero-4Hz-guitar4.wav,0,guitar,4,2.52684552513892,30569.90669625
6,2,13,1107.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,3,1.59644365957865,30578.0370069506
6,2,14,1090.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,3,0.91616986272129,30584.1812824983
6,2,15,1165.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,2,1.04672749364181,30591.4585665663
6,2,16,1032.avi,oneeighty,sin-oneeighty-4Hz-dar15.wav,180,dar,3,1.06530734225453,30598.3759158384
