respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,6,1,1139.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,2,1.02122363346643,31760.1933063159
6,6,2,1182.avi,oneeighty,sin-oneeighty-4Hz-orch24.wav,180,orch,3,0.298324767747545,31766.8841277819
6,6,3,1074.avi,oneeighty,sin-oneeighty-4Hz-choir24.wav,180,choir,2,1.40160776411722,31772.0687933468
6,6,4,1014.avi,zero,sin-zero-4Hz-acoustic10.wav,0,acoustic,2,0.761302572696877,31778.8130048979
6,6,5,1059.avi,zero,sin-zero-4Hz-choir7.wav,0,choir,2,1.0623625921653,31785.4238994166
6,6,6,1175.avi,oneeighty,sin-oneeighty-4Hz-orch21.wav,180,orch,2,0.98720761921868,31791.15500766
6,6,7,1152.avi,zero,sin-zero-4Hz-orch4.wav,0,orch,2,0.952064721110219,31797.2861014135
6,6,8,1106.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,3,2.50896782811469,31803.1771809791
6,6,9,1038.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,4,1.89857622616182,31811.1074859441
6,6,10,1031.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,2,1.37325213007352,31818.6647032987
6,6,11,1001.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,3,2.19176586897083,31825.4621186805
6,6,12,1091.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,1,0.959833669163345,31832.8460404356
6,6,13,1066.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,4,1.97794924041955,31838.6838240999
6,6,14,1127.avi,oneeighty,sin-oneeighty-4Hz-guitar21.wav,180,guitar,5,2.36221965631921,31846.5875257911
6,6,15,1105.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,3,1.80770525330809,31854.5179137706
6,6,16,1161.avi,zero,sin-zero-4Hz-orch3.wav,0,orch,5,5.13594481801192,31862.4615671625
