respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,3,1,1075.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,2,2.0822081852275,30819.2529967473
6,3,2,1101.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,3,1.13032126604594,30826.9568007728
6,3,3,1065.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,4,0.989071369811427,30834.4739779785
6,3,4,1076.avi,oneeighty,sin-oneeighty-4Hz-guitar15.wav,180,guitar,2,1.81541986461161,30840.7916188579
6,3,5,1145.avi,zero,sin-zero-4Hz-synth10.wav,0,synth,3,1.34366365550522,30848.9752586656
6,3,6,1134.avi,oneeighty,sin-oneeighty-4Hz-orch20.wav,180,orch,4,0.362302368928795,30855.9726070321
6,3,7,1147.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,2,0.799184948718903,30862.2636488638
6,3,8,1176.avi,oneeighty,sin-oneeighty-4Hz-synth20.wav,180,synth,1,1.2948185378882,30868.4879126386
6,3,9,1002.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,4,1.11622027515841,30875.7384862686
6,3,10,1171.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,2,2.15867116454319,30882.4559387806
6,3,11,1047.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,3,0.955800674681086,30889.3067994898
6,3,12,1037.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,3,1.28623453855471,30895.9442824907
6,3,13,1057.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,2,1.08059136498559,30902.4218355257
6,3,14,1128.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,3,1.84006490223328,30908.3662876678
6,3,15,1120.avi,zero,sin-zero-4Hz-orch11.wav,0,orch,2,3.34652508924046,30914.8437924034
6,3,16,1016.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,1,0.941653497549851,30923.5205907612
