respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,1,1,1187.avi,oneeighty,sin-oneeighty-4Hz-choir17.wav,180,choir,3,3.50724535307381,30153.0103746972
6,1,2,1192.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,2,2.87618676749116,30162.3533298618
6,1,3,1033.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,1,2.28727387987237,30170.550181047
6,1,4,1121.avi,oneeighty,sin-oneeighty-4Hz-acoustic14.wav,180,acoustic,3,1.56711962386544,30178.214021297
6,1,5,1089.avi,oneeighty,sin-oneeighty-4Hz-yann22.wav,180,yann,3,1.51387081437133,30185.7311800886
6,1,6,1062.avi,zero,sin-zero-4Hz-yann6.wav,0,yann,3,1.08980808560955,30192.635229535
6,1,7,1159.avi,zero,sin-zero-4Hz-choir5.wav,0,choir,2,0.889287358404545,30198.619679866
6,1,8,1004.avi,zero,sin-zero-4Hz-synth6.wav,0,synth,3,0.918380462917412,30204.9505475182
6,1,9,1168.avi,zero,sin-zero-4Hz-choir10.wav,0,choir,2,1.85126038624367,30211.2415561442
6,1,10,1113.avi,zero,sin-zero-4Hz-acoustic5.wav,0,acoustic,3,2.08886504108887,30219.4118882776
6,1,11,1042.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,3,1.1693211679376,30227.6753578302
6,1,12,1114.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,1,3.13210803957554,30235.2324945852
6,1,13,1133.avi,oneeighty,sin-oneeighty-4Hz-acoustic24.wav,180,acoustic,4,0.948994090878841,30244.2958177304
6,1,14,1054.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,5,2.89036443357691,30251.386462602
6,1,15,1012.avi,zero,sin-zero-4Hz-synth8.wav,0,synth,2,0.858354954834795,30259.6100290551
6,1,16,1095.avi,oneeighty,sin-oneeighty-4Hz-yann20.wav,180,yann,1,2.11168979751892,30266.6606467583
