respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,9,1,1009.avi,zero,sin-zero-4Hz-acoustic12.wav,0,acoustic,3,3.00330970194773,10123.8463569582
6,9,2,1081.avi,oneeighty,sin-oneeighty-4Hz-ep23.wav,180,ep,3,4.52135473188719,10133.176210838
6,9,3,1138.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,3,1.07153894801377,10142.5859062966
6,9,4,1184.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,3,3.39357741529784,10148.3437631408
6,9,5,1117.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,2,0.764801663906837,10156.9404935875
6,9,6,1086.avi,oneeighty,sin-oneeighty-4Hz-ep24.wav,180,ep,2,1.02318300713887,10163.537988369
6,9,7,1061.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,3,2.7081563746633,10169.9089016915
6,9,8,1045.avi,oneeighty,sin-oneeighty-4Hz-acoustic17.wav,180,acoustic,4,2.31096346317281,10177.4660645368
6,9,9,1046.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,4,0.809706627705964,10184.8633033325
6,9,10,1172.avi,oneeighty,sin-oneeighty-4Hz-yann24.wav,180,yann,3,3.35625300926586,10192.0605291478
6,9,11,1063.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,2,1.89833594199263,10201.5503623194
6,9,12,1007.avi,zero,sin-zero-4Hz-acoustic7.wav,0,acoustic,2,1.10090425138515,10208.1877289872
6,9,13,1119.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,5,3.74079062754208,10215.2117632676
6,9,14,1157.avi,zero,sin-zero-4Hz-yann1.wav,0,yann,2,0.91509545882036,10225.0613577808
6,9,15,1167.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,2,0.570954376888039,10231.8053859633
6,9,16,1132.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,2,1.14395875249284,10238.2963173377
