respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,5,1,1178.avi,oneeighty,sin-oneeighty-4Hz-acoustic15.wav,180,acoustic,2,2.23408967073192,31452.9352734573
6,5,2,1116.avi,zero,sin-zero-4Hz-yann9.wav,0,yann,2,0.738574716804578,31461.5587185583
6,5,3,1149.avi,zero,sin-zero-4Hz-acoustic9.wav,0,acoustic,2,0.85787981012254,31467.2233116741
6,5,4,1085.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,2,0.556244122952194,31473.5009293094
6,5,5,1144.avi,oneeighty,sin-oneeighty-4Hz-yann14.wav,180,yann,3,1.44945640607693,31480.4316230841
6,5,6,1160.avi,zero,sin-zero-4Hz-acoustic2.wav,0,acoustic,4,2.84375225460099,31486.5093379218
6,5,7,1044.avi,oneeighty,sin-oneeighty-4Hz-orch22.wav,180,orch,2,0.726730512353242,31494.7862564242
6,5,8,1052.avi,zero,sin-zero-4Hz-synth7.wav,0,synth,5,2.11608262205118,31502.1968285449
6,5,9,1006.avi,zero,sin-zero-4Hz-orch7.wav,0,orch,2,1.70047378628806,31510.6603424725
6,5,10,1051.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,2,0.66824092312163,31517.0445380244
6,5,11,1135.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,3,1.05976076735533,31523.388991374
6,5,12,1098.avi,zero,sin-zero-4Hz-yann7.wav,0,yann,4,0.768948659318994,31530.0796854506
6,5,13,1035.avi,oneeighty,sin-oneeighty-4Hz-orch13.wav,180,orch,2,1.33137600277405,31536.5172291275
6,5,14,1174.avi,oneeighty,sin-oneeighty-4Hz-acoustic22.wav,180,acoustic,3,2.67769612171469,31543.2748017841
6,5,15,1084.avi,oneeighty,sin-oneeighty-4Hz-synth14.wav,180,synth,3,0.645991834393499,31550.8985659626
6,5,16,1024.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,4,0.885218743162113,31556.0432007366
