respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,practice,1,p1-sin-37.5Hz-ninety.avi,twoseventy,sin-twoseventy-p1.wav,270,practice,2,5.78284709486979,
5,practice,2,p2-sin-37.5Hz-ninety.avi,oneeighty,sin-oneeighty-p2.wav,180,practice,4,4.21119940833159,
5,practice,3,p3-sin-37.5Hz-ninety.avi,ninety,sin-ninety-p3.wav,90,practice,5,1.26325099806127,
5,practice,4,p4-sin-37.5Hz-ninety.avi,zero,sin-zero-p4.wav,0,practice,3,1.22096613764006,
