respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,12,1,1093.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,4,1.6372495422911,14972.1289690991
5,12,2,1008.avi,zero,sin-zero-4Hz-dar12.wav,0,dar,4,1.68795312563634,14979.9260690346
5,12,3,1170.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,3,1.42914191962154,14986.3369565775
5,12,4,1154.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,2,0.359244842173212,14992.6146545778
5,12,5,1006.avi,zero,sin-zero-4Hz-dar5.wav,0,dar,1,1.7085050344358,14999.4253335285
5,12,6,1101.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,3,0.254762526468767,15006.0229901123
5,12,7,1168.avi,zero,sin-zero-4Hz-orch1.wav,0,orch,5,0.313374498331541,15012.6603939101
5,12,8,1185.avi,oneeighty,sin-oneeighty-4Hz-orch18.wav,180,orch,4,0.630488259525009,15019.3911289483
5,12,9,1067.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,5,1.52078631080258,15025.9486993179
5,12,10,1091.avi,oneeighty,sin-oneeighty-4Hz-ep16.wav,180,ep,3,1.17370773254879,15032.0397076692
5,12,11,1099.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,4,1.26926979172458,15038.3040841493
5,12,12,1031.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,3,1.61085614841249,15045.9544774103
5,12,13,1143.avi,oneeighty,sin-oneeighty-4Hz-guitar20.wav,180,guitar,2,0.671994167872981,15052.9652149238
5,12,14,1032.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,1,2.35729415866626,15059.9758181053
5,12,15,1058.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,2,1.87237361837833,15068.2126595194
5,12,16,1129.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,2,1.65094839986341,15075.4899527121
