respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,5,1,1140.avi,oneeighty,sin-oneeighty-4Hz-acoustic17.wav,180,acoustic,2,1.07288973412506,26608.3733143155
5,5,2,1133.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,3,0.664831593803683,26615.5572686726
5,5,3,1169.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,1,0.394788501736912,26620.7953037953
5,5,4,1036.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,2,0.247797625783278,26627.5662233693
5,5,5,1087.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,2,1.12177530243571,26632.6441809112
5,5,6,1070.avi,zero,sin-zero-4Hz-yann4.wav,0,yann,4,0.550818598265323,26639.4150784487
5,5,7,1102.avi,zero,sin-zero-4Hz-acoustic7.wav,0,acoustic,3,1.48402997577432,26646.1058235414
5,5,8,1017.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,3,0.497225354130933,26653.2765061468
5,5,9,1029.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,2,0.336531654931605,26658.3812097474
5,5,10,1010.avi,zero,sin-zero-4Hz-synth1.wav,0,synth,1,1.21585335114651,26664.1658179568
5,5,11,1149.avi,zero,sin-zero-4Hz-choir1.wav,0,choir,3,1.50401956123096,26671.7895697586
5,5,12,1116.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,4,0.661343476192997,26679.2001968198
5,5,13,1092.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,3,0.538002067816706,26684.4514855819
5,5,14,1167.avi,zero,sin-zero-4Hz-choir7.wav,0,choir,3,1.92143932018735,26690.1560159086
5,5,15,1171.avi,oneeighty,sin-oneeighty-4Hz-choir14.wav,180,choir,4,1.79863554378244,26696.9267259843
5,5,16,1057.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,4,1.77991351400487,26704.1373602904
