trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1149.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
2,"1142.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
3,"1070.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
4,"1032.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
5,"1080.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
6,"1152.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
7,"1033.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
8,"1064.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
9,"1122.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
10,"1181.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
11,"1101.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
12,"1015.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
13,"1019.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
14,"1185.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
15,"1077.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
16,"1099.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
