trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1056.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1062.avi","1082.avi","1088.avi","1056.avi",4
2,"1088.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch","1088.avi","1056.avi","1082.avi","1062.avi",1
3,"1082.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch","1062.avi","1056.avi","1082.avi","1088.avi",3
4,"1010.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1007.avi","1010.avi","1029.avi","1040.avi",2
5,"1167.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann","1167.avi","1159.avi","1179.avi","1190.avi",1
6,"1115.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth","1141.avi","1111.avi","1127.avi","1115.avi",4
7,"1127.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth","1127.avi","1111.avi","1115.avi","1141.avi",1
8,"1007.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar","1029.avi","1010.avi","1007.avi","1040.avi",3
9,"1040.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1007.avi","1040.avi","1010.avi","1029.avi",2
10,"1062.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch","1082.avi","1088.avi","1062.avi","1056.avi",3
11,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann","1159.avi","1190.avi","1179.avi","1167.avi",3
12,"1159.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann","1179.avi","1167.avi","1159.avi","1190.avi",3
13,"1029.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar","1040.avi","1029.avi","1010.avi","1007.avi",2
14,"1141.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1111.avi","1127.avi","1141.avi","1115.avi",3
15,"1190.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1190.avi","1167.avi","1159.avi","1179.avi",1
16,"1111.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth","1115.avi","1141.avi","1127.avi","1111.avi",4
