trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1182.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
2,"1157.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
3,"1023.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
4,"1192.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
5,"1065.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
6,"1116.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
7,"1008.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
8,"1079.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
9,"1036.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
10,"1126.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
11,"1113.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
12,"1074.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
13,"1067.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
14,"1135.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
15,"1151.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
16,"1047.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
