trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1160.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
2,"1148.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
3,"1136.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
4,"1011.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
5,"1049.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
6,"1057.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
7,"1031.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
8,"1073.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
9,"1114.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
10,"1106.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
11,"1184.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
12,"1143.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
13,"1014.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
14,"1096.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
15,"1044.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
16,"1173.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
