trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
2,"1105.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
3,"1043.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
4,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
5,"1027.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
6,"1162.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
7,"1187.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
8,"1110.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
9,"1005.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
10,"1075.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
11,"1163.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
12,"1071.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
13,"1055.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
14,"1170.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
15,"1131.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
16,"1012.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
