trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1060.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
2,"1009.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
3,"1129.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
4,"1124.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
5,"1177.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
6,"1085.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
7,"1041.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
8,"1156.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
9,"1102.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
10,"1120.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
11,"1018.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
12,"1068.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
13,"1094.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
14,"1164.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
15,"1191.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
16,"1035.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
