trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
2,"1038.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
3,"1003.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
4,"1107.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
5,"1045.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
6,"1183.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
7,"1100.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
8,"1121.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
9,"1189.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
10,"1017.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
11,"1145.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
12,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
13,"1146.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
14,"1078.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
15,"1054.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
16,"1063.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
