trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1123.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
2,"1022.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
3,"1059.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
4,"1161.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
5,"1098.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
6,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
7,"1069.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
8,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
9,"1144.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
10,"1048.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
11,"1155.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
12,"1039.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
13,"1081.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
14,"1119.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
15,"1169.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
16,"1024.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
