trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1103-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep1.wav","Theta",180,"ep"
2,"1112-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep4.wav","Theta",180,"ep"
3,"1095-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar19.wav","Gamma",180,"dar"
4,"1054-sin-37.5Hz-ninety.avi","zero","sin-zero-choir9.wav","Gamma",0,"choir"
5,"1084-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar6.wav","Gamma",270,"dar"
6,"1105-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
7,"1098-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep23.wav","Theta",0,"ep"
8,"1090-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar21.wav","Gamma",180,"dar"
9,"1086-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar18.wav","Gamma",270,"dar"
10,"1060-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir14.wav","Gamma",90,"choir"
11,"1070-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir16.wav","Gamma",90,"choir"
12,"1062-sin-37.5Hz-ninety.avi","zero","sin-zero-choir7.wav","Gamma",0,"choir"
