trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1160-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar16.wav","Gamma",180,"dar"
2,"1133-sin-37.5Hz-ninety.avi","zero","sin-zero-choir3.wav","Gamma",0,"choir"
3,"1123-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir8.wav","Gamma",90,"choir"
4,"1173-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
5,"1182-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
6,"1169-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep17.wav","Theta",0,"ep"
7,"1130-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir10.wav","Gamma",90,"choir"
8,"1162-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar19.wav","Gamma",270,"dar"
9,"1172-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
10,"1137-sin-37.5Hz-ninety.avi","zero","sin-zero-choir1.wav","Gamma",0,"choir"
11,"1157-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar13.wav","Gamma",180,"dar"
12,"1145-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar22.wav","Gamma",270,"dar"
