respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
9,10,1,1040.avi,oneeighty,sin-oneeighty-4Hz-synth22.wav,180,synth,4,1.26423973302371,26264.2021716523
9,10,2,1069.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,3,2.72788629163188,26270.6264582959
9,10,3,1005.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,1,1.33868025484117,26277.9835855205
9,10,4,1074.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,4,1.08737172414476,26283.8348306585
9,10,5,1123.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,1,1.06550003999655,26289.5126542367
9,10,6,1077.avi,oneeighty,sin-oneeighty-4Hz-yann24.wav,180,yann,2,1.21995813064132,26296.2300888856
9,10,7,1003.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,2,0.707532107640873,26302.6544168854
9,10,8,1060.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,3,2.49406659552551,26309.2918529833
9,10,9,1153.avi,zero,sin-zero-4Hz-choir3.wav,0,choir,3,0.761069645923271,26317.6886975369
9,10,10,1174.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,4,1.30732351551706,26324.0463509208
9,10,11,1175.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,3,1.99263346801672,26331.2169376201
9,10,12,1038.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,1.84341463193778,26338.6541153173
9,10,13,1163.avi,zero,sin-zero-4Hz-choir10.wav,0,choir,1,1.63303211745006,26346.5843869852
9,10,14,1116.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,4,1.55043386256148,26354.3948651924
9,10,15,1127.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,5,1.06776225327485,26361.365488418
9,10,16,1119.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,3,1.30450254099196,26367.0566754762
