trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1136-sin-37.5Hz-ninety.avi","zero","sin-zero-synth21.wav","Gamma",0,"synth"
2,"1164-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann11.wav","Gamma",180,"yann"
3,"1155-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann12.wav","Gamma",180,"yann"
4,"1172-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
5,"1167-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann4.wav","Gamma",270,"yann"
6,"1183-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
7,"1152-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann1.wav","Gamma",270,"yann"
8,"1185-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
9,"1124-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth5.wav","Gamma",90,"synth"
10,"1123-sin-37.5Hz-ninety.avi","zero","sin-zero-synth20.wav","Gamma",0,"synth"
11,"1130-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth18.wav","Gamma",90,"synth"
12,"1170-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
