trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1042-sin-37.5Hz-ninety.avi","zero","sin-zero-dar20.wav","Gamma",0,"dar"
2,"1071-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep2.wav","Gamma",270,"ep"
3,"1043-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar5.wav","Gamma",90,"dar"
4,"1074-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
5,"1088-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
6,"1075-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
7,"1085-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
8,"1069-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep11.wav","Gamma",180,"ep"
9,"1050-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep1.wav","Gamma",270,"ep"
10,"1070-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep12.wav","Gamma",180,"ep"
11,"1039-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar17.wav","Gamma",90,"dar"
12,"1041-sin-37.5Hz-ninety.avi","zero","sin-zero-dar22.wav","Gamma",0,"dar"
