trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1054.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
2,"1014.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
3,"1098.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
4,"1104.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
5,"1086.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
6,"1133.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
7,"1041.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
8,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
9,"1188.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
10,"1152.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
11,"1063.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
12,"1012.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
13,"1149.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
14,"1136.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
15,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
16,"1044.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
