trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1075.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
2,"1032.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
3,"1178.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
4,"1144.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
5,"1156.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
6,"1017.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
7,"1065.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
8,"1120.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
9,"1036.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
10,"1114.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
11,"1187.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
12,"1056.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
13,"1154.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
14,"1137.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
15,"1074.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
16,"1002.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
