trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1013.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
2,"1082.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
3,"1107.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
4,"1151.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
5,"1186.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
6,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
7,"1004.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
8,"1121.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
9,"1147.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
10,"1180.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
11,"1070.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
12,"1039.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
13,"1038.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
14,"1119.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
15,"1080.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
16,"1071.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
