trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1033.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
2,"1177.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
3,"1155.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
4,"1042.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
5,"1125.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
6,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
7,"1172.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
8,"1165.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
9,"1072.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
10,"1111.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
11,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
12,"1011.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
13,"1083.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
14,"1109.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
15,"1069.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
16,"1022.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
