trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1099.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
2,"1040.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
3,"1160.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
4,"1026.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
5,"1135.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
6,"1175.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
7,"1055.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
8,"1166.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
9,"1016.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
10,"1105.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
11,"1051.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
12,"1018.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
13,"1093.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
14,"1131.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
15,"1087.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
16,"1169.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
