trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep","1091.avi","1068.avi","1092.avi","1067.avi",3
2,"1019.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar","1019.avi","1023.avi","1028.avi","1029.avi",1
3,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann","1170.avi","1153.avi","1181.avi","1148.avi",3
4,"1028.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1028.avi","1023.avi","1019.avi","1029.avi",1
5,"1067.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep","1091.avi","1068.avi","1067.avi","1092.avi",3
6,"1170.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann","1170.avi","1153.avi","1148.avi","1181.avi",1
7,"1143.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth","1140.avi","1143.avi","1112.avi","1113.avi",2
8,"1029.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar","1028.avi","1029.avi","1023.avi","1019.avi",2
9,"1112.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth","1112.avi","1143.avi","1113.avi","1140.avi",1
10,"1153.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann","1153.avi","1170.avi","1148.avi","1181.avi",1
11,"1068.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1067.avi","1068.avi","1091.avi","1092.avi",2
12,"1023.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1029.avi","1028.avi","1019.avi","1023.avi",4
13,"1140.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth","1112.avi","1143.avi","1140.avi","1113.avi",3
14,"1148.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1181.avi","1148.avi","1170.avi","1153.avi",2
15,"1091.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep","1091.avi","1068.avi","1067.avi","1092.avi",1
16,"1113.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1112.avi","1113.avi","1140.avi","1143.avi",2
