trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1089.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
2,"1021.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
3,"1100.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
4,"1192.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
5,"1106.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
6,"1171.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
7,"1130.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
8,"1049.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
9,"1077.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
10,"1020.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
11,"1061.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
12,"1031.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
13,"1159.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
14,"1139.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
15,"1164.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
16,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
