trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1015.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
2,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
3,"1057.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
4,"1163.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
5,"1183.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
6,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
7,"1035.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
8,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
9,"1085.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
10,"1059.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
11,"1097.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
12,"1145.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
13,"1108.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
14,"1141.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
15,"1081.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
16,"1003.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
