trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1007.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
2,"1146.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
3,"1045.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
4,"1102.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
5,"1047.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
6,"1161.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
7,"1076.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
8,"1005.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
9,"1058.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
10,"1179.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
11,"1127.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
12,"1124.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
13,"1173.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
14,"1101.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
15,"1066.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
16,"1073.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
