trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1068.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
2,"1148.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
3,"1023.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
4,"1143.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
5,"1029.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
6,"1028.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
7,"1140.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
8,"1091.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
9,"1067.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
10,"1113.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
11,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
12,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
13,"1170.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
14,"1019.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
15,"1112.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
16,"1153.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
