trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1090.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
2,"1157.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
3,"1001.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
4,"1062.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
5,"1123.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
6,"1046.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
7,"1115.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
8,"1048.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
9,"1126.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
10,"1010.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
11,"1094.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
12,"1174.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
13,"1168.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
14,"1117.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
15,"1050.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
16,"1190.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
