trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1126.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
2,"1093.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
3,"1104.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
4,"1149.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
5,"1025.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
6,"1011.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
7,"1110.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
8,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
9,"1057.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
10,"1191.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
11,"1165.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
12,"1075.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
13,"1029.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
14,"1061.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
15,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
16,"1024.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
