trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1083.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
2,"1036.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
3,"1053.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
4,"1128.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
5,"1111.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
6,"1142.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
7,"1097.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
8,"1164.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
9,"1187.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
10,"1014.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
11,"1071.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
12,"1177.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
13,"1032.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
14,"1084.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
15,"1016.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
16,"1158.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
