trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1124.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
2,"1067.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
3,"1092.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
4,"1108.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
5,"1081.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
6,"1150.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
7,"1117.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
8,"1135.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
9,"1006.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
10,"1035.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
11,"1174.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
12,"1040.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
13,"1178.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
14,"1068.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
15,"1145.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
16,"1005.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
