trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1064.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar","1065.avi","1095.avi","1064.avi","1087.avi",3
2,"1017.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1015.avi","1045.avi","1017.avi","1033.avi",3
3,"1152.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1157.avi","1152.avi","1182.avi","1172.avi",2
4,"1095.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1095.avi","1064.avi","1065.avi","1087.avi",1
5,"1033.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1015.avi","1033.avi","1017.avi","1045.avi",2
6,"1065.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar","1087.avi","1064.avi","1065.avi","1095.avi",3
7,"1103.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep","1144.avi","1116.avi","1138.avi","1103.avi",4
8,"1144.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep","1144.avi","1138.avi","1116.avi","1103.avi",1
9,"1116.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep","1144.avi","1103.avi","1138.avi","1116.avi",4
10,"1182.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar","1182.avi","1152.avi","1172.avi","1157.avi",1
11,"1087.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar","1064.avi","1087.avi","1095.avi","1065.avi",2
12,"1172.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar","1157.avi","1182.avi","1172.avi","1152.avi",3
13,"1157.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1182.avi","1152.avi","1157.avi","1172.avi",3
14,"1045.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir","1017.avi","1045.avi","1015.avi","1033.avi",2
15,"1138.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep","1138.avi","1144.avi","1103.avi","1116.avi",1
16,"1015.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir","1015.avi","1017.avi","1045.avi","1033.avi",1
