trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1146.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
2,"1076.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
3,"1010.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
4,"1105.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
5,"1054.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
6,"1039.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
7,"1046.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
8,"1122.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
9,"1180.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
10,"1151.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
11,"1049.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
12,"1184.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
13,"1107.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
14,"1018.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
15,"1091.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
16,"1125.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
