trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1015.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
2,"1088.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
3,"1130.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
4,"1109.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
5,"1155.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
6,"1173.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
7,"1122.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
8,"1036.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
9,"1164.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
10,"1112.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
11,"1020.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
12,"1083.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
13,"1189.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
14,"1053.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
15,"1050.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
16,"1026.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
