trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1075.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
2,"1101.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
3,"1065.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
4,"1076.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
5,"1145.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
6,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
7,"1147.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
8,"1176.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
9,"1002.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
10,"1171.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
11,"1047.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
12,"1037.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
13,"1057.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
14,"1128.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
15,"1120.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
16,"1016.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
