trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1031.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic","1031.avi","1014.avi","1038.avi","1001.avi",1
2,"1139.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar","1139.avi","1127.avi","1105.avi","1106.avi",1
3,"1182.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1175.avi","1182.avi","1161.avi","1152.avi",2
4,"1074.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir","1066.avi","1074.avi","1059.avi","1091.avi",2
5,"1066.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir","1066.avi","1059.avi","1091.avi","1074.avi",1
6,"1127.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar","1105.avi","1106.avi","1127.avi","1139.avi",3
7,"1091.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1066.avi","1091.avi","1059.avi","1074.avi",2
8,"1105.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar","1106.avi","1139.avi","1127.avi","1105.avi",4
9,"1106.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1105.avi","1127.avi","1139.avi","1106.avi",4
10,"1175.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch","1175.avi","1182.avi","1152.avi","1161.avi",1
11,"1161.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch","1182.avi","1175.avi","1161.avi","1152.avi",3
12,"1059.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1066.avi","1091.avi","1059.avi","1074.avi",3
13,"1001.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic","1031.avi","1014.avi","1038.avi","1001.avi",4
14,"1014.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic","1014.avi","1031.avi","1001.avi","1038.avi",1
15,"1152.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1182.avi","1161.avi","1152.avi","1175.avi",3
16,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic","1001.avi","1014.avi","1031.avi","1038.avi",4
