trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1009.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
2,"1081.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
3,"1138.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
4,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
5,"1117.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
6,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
7,"1061.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
8,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
9,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
10,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
11,"1063.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
12,"1007.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
13,"1119.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
14,"1157.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
15,"1167.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
16,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
