trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1178.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
2,"1116.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
3,"1149.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
4,"1085.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
5,"1144.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
6,"1160.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
7,"1044.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
8,"1052.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
9,"1006.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
10,"1051.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
11,"1135.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
12,"1098.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
13,"1035.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
14,"1174.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
15,"1084.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
16,"1024.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
