trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
2,"1030.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
3,"1096.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
4,"1043.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
5,"1150.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
6,"1115.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
7,"1099.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
8,"1123.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
9,"1179.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
10,"1124.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
11,"1008.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
12,"1069.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
13,"1183.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
14,"1005.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
15,"1049.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
16,"1166.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
