trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1169.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
2,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
3,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
4,"1151.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
5,"1072.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
6,"1019.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
7,"1018.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
8,"1034.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
9,"1094.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
10,"1071.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
11,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
12,"1110.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
13,"1107.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
14,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
15,"1165.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
16,"1032.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
