trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1157.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1184.avi","1157.avi","1172.avi","1167.avi",2
2,"1167.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann","1184.avi","1167.avi","1157.avi","1172.avi",2
3,"1119.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1119.avi","1138.avi","1117.avi","1132.avi",1
4,"1061.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep","1061.avi","1086.avi","1063.avi","1081.avi",1
5,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1045.avi","1046.avi","1009.avi","1007.avi",1
6,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1184.avi","1157.avi","1167.avi","1172.avi",1
7,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1117.avi","1132.avi","1138.avi","1119.avi",2
8,"1138.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1132.avi","1138.avi","1117.avi","1119.avi",2
9,"1081.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep","1061.avi","1063.avi","1081.avi","1086.avi",3
10,"1063.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1061.avi","1081.avi","1063.avi","1086.avi",3
11,"1117.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1117.avi","1119.avi","1132.avi","1138.avi",1
12,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic","1045.avi","1007.avi","1046.avi","1009.avi",3
13,"1009.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1007.avi","1045.avi","1009.avi","1046.avi",3
14,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann","1184.avi","1167.avi","1172.avi","1157.avi",3
15,"1007.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1046.avi","1009.avi","1045.avi","1007.avi",4
16,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep","1086.avi","1061.avi","1081.avi","1063.avi",1
