trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1032.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar","1034.avi","1018.avi","1032.avi","1019.avi",3
2,"1018.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1019.avi","1032.avi","1034.avi","1018.avi",4
3,"1019.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar","1019.avi","1018.avi","1034.avi","1032.avi",1
4,"1094.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep","1090.avi","1072.avi","1094.avi","1071.avi",3
5,"1072.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep","1071.avi","1090.avi","1094.avi","1072.avi",4
6,"1151.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1165.avi","1151.avi","1169.avi","1185.avi",2
7,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1107.avi","1110.avi","1137.avi","1142.avi",4
8,"1034.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1034.avi","1032.avi","1019.avi","1018.avi",1
9,"1169.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch","1169.avi","1151.avi","1185.avi","1165.avi",1
10,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1071.avi","1090.avi","1094.avi","1072.avi",2
11,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar","1137.avi","1110.avi","1142.avi","1107.avi",1
12,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch","1151.avi","1185.avi","1165.avi","1169.avi",2
13,"1110.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar","1110.avi","1137.avi","1142.avi","1107.avi",1
14,"1071.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep","1094.avi","1090.avi","1071.avi","1072.avi",3
15,"1165.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch","1185.avi","1169.avi","1165.avi","1151.avi",3
16,"1107.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1142.avi","1137.avi","1110.avi","1107.avi",4
