trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1173.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar","1155.avi","1189.avi","1173.avi","1164.avi",3
2,"1112.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep","1109.avi","1130.avi","1122.avi","1112.avi",4
3,"1026.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir","1036.avi","1015.avi","1026.avi","1020.avi",3
4,"1164.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar","1173.avi","1164.avi","1155.avi","1189.avi",2
5,"1083.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1053.avi","1083.avi","1088.avi","1050.avi",2
6,"1020.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir","1026.avi","1020.avi","1036.avi","1015.avi",2
7,"1130.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep","1112.avi","1109.avi","1130.avi","1122.avi",3
8,"1109.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1122.avi","1112.avi","1130.avi","1109.avi",4
9,"1036.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir","1015.avi","1020.avi","1026.avi","1036.avi",4
10,"1088.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar","1083.avi","1050.avi","1088.avi","1053.avi",3
11,"1189.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar","1164.avi","1173.avi","1155.avi","1189.avi",4
12,"1053.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar","1083.avi","1088.avi","1053.avi","1050.avi",3
13,"1155.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar","1164.avi","1173.avi","1189.avi","1155.avi",4
14,"1122.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1122.avi","1112.avi","1130.avi","1109.avi",1
15,"1015.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir","1015.avi","1026.avi","1020.avi","1036.avi",1
16,"1050.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar","1053.avi","1088.avi","1083.avi","1050.avi",4
