trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1029.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
2,"1168.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
3,"1089.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
4,"1024.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
5,"1149.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
6,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
7,"1116.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
8,"1057.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
9,"1071.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
10,"1121.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
11,"1082.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
12,"1042.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
13,"1185.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
14,"1118.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
15,"1140.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
16,"1009.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
