trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1077.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
2,"1183.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
3,"1017.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
4,"1020.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
5,"1041.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
6,"1188.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
7,"1061.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
8,"1115.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
9,"1035.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
10,"1064.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
11,"1128.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
12,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
13,"1134.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
14,"1108.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
15,"1147.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
16,"1156.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
