trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1125.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
2,"1051.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
3,"1008.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
4,"1079.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
5,"1083.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
6,"1145.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
7,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
8,"1014.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
9,"1170.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
10,"1031.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
11,"1070.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
12,"1047.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
13,"1153.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
14,"1132.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
15,"1119.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
16,"1117.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
