trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1103.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1102.avi","1103.avi","1137.avi","1123.avi",2
2,"1046.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar","1022.avi","1046.avi","1013.avi","1027.avi",2
3,"1022.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar","1027.avi","1046.avi","1013.avi","1022.avi",4
4,"1053.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1090.avi","1088.avi","1053.avi","1054.avi",3
5,"1054.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep","1054.avi","1090.avi","1053.avi","1088.avi",1
6,"1027.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1022.avi","1027.avi","1013.avi","1046.avi",2
7,"1175.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch","1151.avi","1154.avi","1175.avi","1171.avi",3
8,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep","1090.avi","1054.avi","1053.avi","1088.avi",1
9,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar","1102.avi","1103.avi","1123.avi","1137.avi",4
10,"1154.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1171.avi","1175.avi","1151.avi","1154.avi",4
11,"1151.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1151.avi","1154.avi","1175.avi","1171.avi",1
12,"1171.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1154.avi","1151.avi","1175.avi","1171.avi",4
13,"1102.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar","1102.avi","1123.avi","1103.avi","1137.avi",1
14,"1123.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar","1102.avi","1103.avi","1123.avi","1137.avi",3
15,"1088.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep","1054.avi","1088.avi","1090.avi","1053.avi",2
16,"1013.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1046.avi","1013.avi","1022.avi","1027.avi",2
