trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1081.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
2,"1021.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
3,"1107.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
4,"1030.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
5,"1162.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
6,"1152.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
7,"1002.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
8,"1104.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
9,"1129.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
10,"1052.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
11,"1062.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
12,"1126.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
13,"1094.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
14,"1173.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
15,"1180.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
16,"1043.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
