trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1072.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
2,"1037.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
3,"1086.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
4,"1146.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
5,"1124.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
6,"1144.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
7,"1106.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
8,"1111.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
9,"1186.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
10,"1159.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
11,"1058.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
12,"1073.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
13,"1010.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
14,"1189.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
15,"1011.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
16,"1038.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
