trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1155.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1155.avi","1179.avi","1166.avi","1174.avi",1
2,"1143.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1105.avi","1099.avi","1141.avi","1143.avi",4
3,"1166.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch","1179.avi","1155.avi","1174.avi","1166.avi",4
4,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir","1059.avi","1076.avi","1085.avi","1066.avi",3
5,"1028.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic","1003.avi","1004.avi","1028.avi","1039.avi",3
6,"1076.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir","1059.avi","1076.avi","1066.avi","1085.avi",2
7,"1141.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1099.avi","1143.avi","1105.avi","1141.avi",4
8,"1105.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar","1141.avi","1105.avi","1099.avi","1143.avi",2
9,"1003.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic","1003.avi","1004.avi","1039.avi","1028.avi",1
10,"1174.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch","1174.avi","1179.avi","1155.avi","1166.avi",1
11,"1179.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch","1174.avi","1179.avi","1155.avi","1166.avi",2
12,"1066.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1066.avi","1076.avi","1085.avi","1059.avi",1
13,"1099.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar","1143.avi","1105.avi","1141.avi","1099.avi",4
14,"1004.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic","1003.avi","1028.avi","1004.avi","1039.avi",3
15,"1059.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir","1085.avi","1059.avi","1066.avi","1076.avi",2
16,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic","1004.avi","1039.avi","1003.avi","1028.avi",2
