trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic","1007.avi","1025.avi","1016.avi","1034.avi",2
2,"1184.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep","1184.avi","1163.avi","1169.avi","1167.avi",1
3,"1087.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1056.avi","1049.avi","1080.avi","1087.avi",4
4,"1049.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir","1056.avi","1049.avi","1087.avi","1080.avi",2
5,"1167.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1167.avi","1169.avi","1163.avi","1184.avi",1
6,"1169.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1169.avi","1184.avi","1167.avi","1163.avi",1
7,"1007.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic","1007.avi","1034.avi","1025.avi","1016.avi",1
8,"1097.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar","1113.avi","1130.avi","1138.avi","1097.avi",4
9,"1056.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir","1056.avi","1087.avi","1049.avi","1080.avi",1
10,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic","1025.avi","1034.avi","1007.avi","1016.avi",2
11,"1130.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar","1138.avi","1097.avi","1113.avi","1130.avi",4
12,"1138.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1113.avi","1097.avi","1138.avi","1130.avi",3
13,"1016.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1016.avi","1007.avi","1034.avi","1025.avi",1
14,"1080.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1080.avi","1049.avi","1056.avi","1087.avi",1
15,"1113.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar","1113.avi","1138.avi","1097.avi","1130.avi",1
16,"1163.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep","1169.avi","1163.avi","1167.avi","1184.avi",2
