trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1032.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
2,"1074.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
3,"1045.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
4,"1150.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
5,"1122.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
6,"1187.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
7,"1165.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
8,"1192.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
9,"1110.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
10,"1012.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
11,"1063.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
12,"1120.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
13,"1096.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
14,"1055.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
15,"1135.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
16,"1001.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
