trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1017.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1020.avi","1035.avi","1017.avi","1041.avi",3
2,"1077.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep","1095.avi","1064.avi","1077.avi","1061.avi",3
3,"1183.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann","1183.avi","1188.avi","1156.avi","1147.avi",1
4,"1061.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1064.avi","1095.avi","1077.avi","1061.avi",4
5,"1041.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar","1017.avi","1020.avi","1035.avi","1041.avi",4
6,"1115.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth","1115.avi","1128.avi","1108.avi","1134.avi",1
7,"1035.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar","1035.avi","1020.avi","1041.avi","1017.avi",1
8,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep","1095.avi","1077.avi","1064.avi","1061.avi",1
9,"1134.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth","1115.avi","1128.avi","1134.avi","1108.avi",3
10,"1147.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann","1156.avi","1147.avi","1183.avi","1188.avi",2
11,"1188.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann","1156.avi","1183.avi","1147.avi","1188.avi",4
12,"1064.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep","1064.avi","1077.avi","1095.avi","1061.avi",1
13,"1020.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1017.avi","1041.avi","1035.avi","1020.avi",4
14,"1156.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann","1147.avi","1183.avi","1188.avi","1156.avi",4
15,"1128.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1128.avi","1134.avi","1115.avi","1108.avi",1
16,"1108.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1115.avi","1108.avi","1128.avi","1134.avi",2
