trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1013.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
2,"1053.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
3,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
4,"1046.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
5,"1022.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
6,"1151.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
7,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
8,"1027.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
9,"1123.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
10,"1154.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
11,"1088.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
12,"1103.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
13,"1102.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
14,"1054.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
15,"1171.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
16,"1175.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
