trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1069.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
2,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
3,"1160.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
4,"1078.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
5,"1109.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
6,"1133.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
7,"1098.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
8,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
9,"1148.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
10,"1177.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
11,"1060.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
12,"1018.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
13,"1026.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
14,"1015.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
15,"1044.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
16,"1139.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
