trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1170-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep24.wav","Gamma",90,"ep"
2,"1047-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
3,"1021-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar1.wav","Gamma",180,"guitar"
4,"1025-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
5,"1183-sin-37.5Hz-ninety.avi","zero","sin-zero-ep17.wav","Gamma",0,"ep"
6,"1044-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch15.wav","Theta",0,"orch"
7,"1004-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar3.wav","Gamma",180,"guitar"
8,"1003-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar7.wav","Gamma",270,"guitar"
9,"1022-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar9.wav","Gamma",270,"guitar"
10,"1032-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch16.wav","Theta",0,"orch"
11,"1177-sin-37.5Hz-ninety.avi","zero","sin-zero-ep5.wav","Gamma",0,"ep"
12,"1184-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep23.wav","Gamma",90,"ep"
