trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1160.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar","1157.avi","1190.avi","1160.avi","1186.avi",3
2,"1040.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir","1040.avi","1010.avi","1037.avi","1021.avi",1
3,"1123.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep","1142.avi","1101.avi","1097.avi","1123.avi",4
4,"1051.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar","1069.avi","1051.avi","1093.avi","1082.avi",2
5,"1157.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar","1160.avi","1190.avi","1157.avi","1186.avi",3
6,"1186.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar","1186.avi","1190.avi","1160.avi","1157.avi",1
7,"1037.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir","1037.avi","1021.avi","1040.avi","1010.avi",1
8,"1069.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar","1093.avi","1082.avi","1069.avi","1051.avi",3
9,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar","1093.avi","1051.avi","1069.avi","1082.avi",1
10,"1101.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep","1123.avi","1097.avi","1142.avi","1101.avi",4
11,"1142.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep","1101.avi","1142.avi","1123.avi","1097.avi",2
12,"1010.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir","1037.avi","1021.avi","1040.avi","1010.avi",4
13,"1021.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir","1037.avi","1010.avi","1040.avi","1021.avi",4
14,"1082.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar","1082.avi","1093.avi","1069.avi","1051.avi",1
15,"1190.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1190.avi","1186.avi","1160.avi","1157.avi",1
16,"1097.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep","1097.avi","1101.avi","1123.avi","1142.avi",1
