trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1025.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
2,"1005.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
3,"1125.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
4,"1180.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
5,"1049.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
6,"1166.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
7,"1121.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
8,"1039.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
9,"1023.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
10,"1188.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
11,"1058.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
12,"1073.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
13,"1167.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
14,"1105.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
15,"1083.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
16,"1106.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
