trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1103.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
2,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
3,"1177.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
4,"1159.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
5,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
6,"1035.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
7,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
8,"1045.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
9,"1119.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
10,"1144.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
11,"1012.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
12,"1024.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
13,"1146.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
14,"1071.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
15,"1070.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
16,"1187.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
